ReleaseDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20160301,06099,Stanislaus County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2016-03-01,2016-03-07,2
20160223,06099,Stanislaus County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2016-02-23,2016-02-29,2
20160216,06099,Stanislaus County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2016-02-16,2016-02-22,2
20160209,06099,Stanislaus County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2016-02-09,2016-02-15,2
20160202,06099,Stanislaus County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2016-02-02,2016-02-08,2
20160126,06099,Stanislaus County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2016-01-26,2016-02-01,2
20160119,06099,Stanislaus County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2016-01-19,2016-01-25,2
20160112,06099,Stanislaus County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2016-01-12,2016-01-18,2
20160105,06099,Stanislaus County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2016-01-05,2016-01-11,2
20151229,06099,Stanislaus County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2015-12-29,2016-01-04,2
20151222,06099,Stanislaus County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2015-12-22,2015-12-28,2
20151215,06099,Stanislaus County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2015-12-15,2015-12-21,2
20151208,06099,Stanislaus County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2015-12-08,2015-12-14,2
20151201,06099,Stanislaus County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2015-12-01,2015-12-07,2
20151124,06099,Stanislaus County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2015-11-24,2015-11-30,2
20151117,06099,Stanislaus County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2015-11-17,2015-11-23,2
20151110,06099,Stanislaus County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2015-11-10,2015-11-16,2
20151103,06099,Stanislaus County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2015-11-03,2015-11-09,2
20151027,06099,Stanislaus County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2015-10-27,2015-11-02,2
20151020,06099,Stanislaus County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2015-10-20,2015-10-26,2
20151013,06099,Stanislaus County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2015-10-13,2015-10-19,2
20151006,06099,Stanislaus County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2015-10-06,2015-10-12,2
20150929,06099,Stanislaus County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2015-09-29,2015-10-05,2
20150922,06099,Stanislaus County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2015-09-22,2015-09-28,2
20180918,06101,Sutter County,CA,4.13,95.87,0.00,0.00,0.00,0.00,2018-09-18,2018-09-24,2
20180911,06101,Sutter County,CA,4.13,95.87,0.00,0.00,0.00,0.00,2018-09-11,2018-09-17,2
20180904,06101,Sutter County,CA,4.13,95.87,0.00,0.00,0.00,0.00,2018-09-04,2018-09-10,2
20180828,06101,Sutter County,CA,4.13,95.87,0.00,0.00,0.00,0.00,2018-08-28,2018-09-03,2
20180821,06101,Sutter County,CA,4.13,95.87,0.00,0.00,0.00,0.00,2018-08-21,2018-08-27,2
20180814,06101,Sutter County,CA,4.35,95.65,0.00,0.00,0.00,0.00,2018-08-14,2018-08-20,2
20180807,06101,Sutter County,CA,4.35,95.65,0.00,0.00,0.00,0.00,2018-08-07,2018-08-13,2
20180731,06101,Sutter County,CA,4.35,95.65,0.00,0.00,0.00,0.00,2018-07-31,2018-08-06,2
20180724,06101,Sutter County,CA,4.35,95.65,0.00,0.00,0.00,0.00,2018-07-24,2018-07-30,2
20180717,06101,Sutter County,CA,4.35,95.65,0.00,0.00,0.00,0.00,2018-07-17,2018-07-23,2
20180710,06101,Sutter County,CA,4.35,95.65,0.00,0.00,0.00,0.00,2018-07-10,2018-07-16,2
20180703,06101,Sutter County,CA,4.35,95.65,0.00,0.00,0.00,0.00,2018-07-03,2018-07-09,2
20180626,06101,Sutter County,CA,4.63,95.37,0.00,0.00,0.00,0.00,2018-06-26,2018-07-02,2
20180619,06101,Sutter County,CA,92.23,7.77,0.00,0.00,0.00,0.00,2018-06-19,2018-06-25,2
20180612,06101,Sutter County,CA,91.46,8.54,0.00,0.00,0.00,0.00,2018-06-12,2018-06-18,2
20180605,06101,Sutter County,CA,91.46,8.54,0.00,0.00,0.00,0.00,2018-06-05,2018-06-11,2
20180529,06101,Sutter County,CA,91.46,8.54,0.00,0.00,0.00,0.00,2018-05-29,2018-06-04,2
20180522,06101,Sutter County,CA,91.46,8.54,0.00,0.00,0.00,0.00,2018-05-22,2018-05-28,2
20180515,06101,Sutter County,CA,91.37,8.63,0.00,0.00,0.00,0.00,2018-05-15,2018-05-21,2
20180508,06101,Sutter County,CA,92.75,7.25,0.00,0.00,0.00,0.00,2018-05-08,2018-05-14,2
20180501,06101,Sutter County,CA,96.41,3.59,0.00,0.00,0.00,0.00,2018-05-01,2018-05-07,2
20180424,06101,Sutter County,CA,96.40,3.60,0.00,0.00,0.00,0.00,2018-04-24,2018-04-30,2
20180417,06101,Sutter County,CA,96.41,3.59,0.00,0.00,0.00,0.00,2018-04-17,2018-04-23,2
20180410,06101,Sutter County,CA,96.41,3.59,0.00,0.00,0.00,0.00,2018-04-10,2018-04-16,2
20180403,06101,Sutter County,CA,16.21,83.79,0.00,0.00,0.00,0.00,2018-04-03,2018-04-09,2
20180327,06101,Sutter County,CA,16.21,83.79,0.00,0.00,0.00,0.00,2018-03-27,2018-04-02,2
20180320,06101,Sutter County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-03-20,2018-03-26,2
20180313,06101,Sutter County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-03-13,2018-03-19,2
20180306,06101,Sutter County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-03-06,2018-03-12,2
20180227,06101,Sutter County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-02-27,2018-03-05,2
20180220,06101,Sutter County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-02-20,2018-02-26,2
20180213,06101,Sutter County,CA,92.82,7.18,0.00,0.00,0.00,0.00,2018-02-13,2018-02-19,2
20180206,06101,Sutter County,CA,90.94,9.06,0.00,0.00,0.00,0.00,2018-02-06,2018-02-12,2
20180130,06101,Sutter County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2018-01-30,2018-02-05,2
20180123,06101,Sutter County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2018-01-23,2018-01-29,2
20180116,06101,Sutter County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2018-01-16,2018-01-22,2
20180109,06101,Sutter County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2018-01-09,2018-01-15,2
20180102,06101,Sutter County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2018-01-02,2018-01-08,2
20171226,06101,Sutter County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-12-26,2018-01-01,2
